inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
TWFZGCMQGLPBSX-UHFFFAOYSA-N,COC(=O)Nc1nc2ccccc2[nH]1,COC(=O)Nc1[nH]c2ccccc2n1,10605-21-7,,,fish_acute_lc50,0.6606069718675853,mg/L,-5.461248160966473,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102008,2018,66,geomean,4.115337924762416,"extreme_variance,high_cv"
HPNMFZURTQLUMO-UHFFFAOYSA-N,CCNCC,CCNCC,109-89-7,,,fish_acute_lc50,157.27481045823325,mg/L,-2.6671937369156815,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2026952,2012,18,geomean,1.2455449032595898,high_cv
AVFZOVWCLRSYKC-UHFFFAOYSA-N,CN1CCCC1,CN1CCCC1,120-94-5,,,fish_acute_lc50,492.22938606293167,mg/L,-2.2377066444828593,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2116070,2013,11,geomean,1.1043168269498156,high_cv
PWATWSYOIIXYMA-UHFFFAOYSA-N,CCCCCc1ccccc1,CCCCCc1ccccc1,538-68-1,,,fish_acute_lc50,1.71,mg/L,-4.937632840851958,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102629,2022,2,single,,
MEFOUWRMVYJCQC-UHFFFAOYSA-N,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,CC[S](=O)(=O)c1cccnc1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,122931-48-0,,,fish_acute_lc50,389.9999999999997,mg/L,-3.043470034466248,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2115713,2013,11,geomean,0.0,
NYOKZHDTNBDPOB-UHFFFAOYSA-N,CNC(=O)Oc1cc(C)cc(C)c1C,CNC(=O)Oc1cc(C)cc(C)c1C,12407-86-2,,,fish_acute_lc50,3.4058772731852804,mg/L,-4.7535763960617,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,604786,2012,11,geomean,1.1897352191392705,high_cv
HUBANNPOLNYSAD-UHFFFAOYSA-N,O=C(O)c1nc(Cl)ccc1Cl,OC(=O)c1nc(Cl)ccc1Cl,1702-17-6,,,fish_acute_lc50,700.0,mg/L,-2.435830910506938,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,787122,2019,22,single,,
FBPDBKGLSMIYPL-UHFFFAOYSA-N,CCCCCCCCOc1ccccc1NC(C)=O,CCCCCCCCOc1ccccc1NC(C)=O,55792-61-5,,,fish_acute_lc50,0.45,mg/L,-5.767054443038942,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102669,2022,2,single,,
OAYXUHPQHDHDDZ-UHFFFAOYSA-N,CCCCOCCOCCO,CCCCOCCOCCO,112-34-5,,,fish_acute_lc50,1300.0,mg/L,-2.095908229135655,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2680270,2022,21,single,,
HUHGPYXAVBJSJV-UHFFFAOYSA-N,OCCN1CN(CCO)CN(CCO)C1,OCCN1CN(CCO)CN(CCO)C1,4719-04-4,,,fish_acute_lc50,69.83077297087901,mg/L,-3.496711056833874,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2105980,2013,29,geomean,0.6030285993912562,high_cv
DBUCFOVFALNEOO-HWBIYQLFSA-N,C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(O)C[C@H](O)[C@@]6(O)[C@@H](CN7C[C@@H](C)CC[C@H]7[C@@]6(C)O)[C@]5(O)C[C@@]42O[C@]13O,C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(O)C[C@H](O)[C@@]6(O)[C@@H](CN7C[C@@H](C)CC[C@H]7[C@@]6(C)O)[C@]5(O)C[C@]24O[C@]13O,8051-02-3,,,fish_acute_lc50,0.089,mg/L,-6.822447788027886,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2104329,2013,3,single,,
RRBMVWQICIXSEO-UHFFFAOYSA-N,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,1198-55-6,,,fish_acute_lc50,1.27,mg/L,-5.286921055527239,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102430,2022,3,single,,
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,Oc1ccc(O)cc1,Oc1ccc(O)cc1,123-31-9,,,fish_acute_lc50,0.2183402129771514,mg/L,-5.702404141330165,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2276862,2015,37,geomean,2.5725486973922806,high_cv
XCLIHDJZGPCUBT-UHFFFAOYSA-N,C[Si](C)(O)O,C[Si](C)(O)O,1066-42-8,,,fish_acute_lc50,38.88444419044717,mg/L,-3.3741504874856556,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2711186,2023,2,geomean,1.1682633776125568,high_cv
JRZJOMJEPLMPRA-UHFFFAOYSA-N,C=CCCCCCCC,CCCCCCCC=C,124-11-8,,,fish_acute_lc50,4.678428381140586,mg/L,-4.430755769596648,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,247980,2008,49,geomean,0.7181674080163638,high_cv
ATDGTVJJHBUTRL-UHFFFAOYSA-N,N#CBr,BrC#N,506-68-3,,,fish_acute_lc50,0.24,mg/L,-5.640652881121906,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2680193,2022,3,single,,
CGSLYBDCEGBZCG-UHFFFAOYSA-N,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,CCCCC(CC)CO[P](=O)(Oc1ccccc1)Oc2ccccc2,1241-94-7,,,fish_acute_lc50,4.211983199310063,mg/L,-4.934419482551544,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2638112,2021,19,geomean,0.24259063649347884,
SDQFDHOLCGWZPU-UHFFFAOYSA-N,CC(C=O)Cc1ccc(C(C)(C)C)cc1,CC(Cc1ccc(cc1)C(C)(C)C)C=O,80-54-6,3-(4-tert-Butylphenyl)-2-methylpropanal,,fish_acute_lc50,3.140010460014958,mg/L,-4.813021300174991,,Danio rerio,,in_vivo,aquatic,96.0,mortality,EPA Williams Ensemble,Williams et al. (2017),2370052,2004,8,geomean,1.1789034693540033,high_cv
KAATUXNTWXVJKI-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,52315-07-8,,,fish_acute_lc50,0.003568582511397515,mg/L,-8.06562999550568,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2117107,2013,431,geomean,3.0315289777276173,"extreme_variance,high_cv"
WURBVZBTWMNKQT-UHFFFAOYSA-N,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,43121-43-3,,,fish_acute_lc50,13.516245527362257,mg/L,-4.336149528675149,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2110675,2013,29,geomean,0.5157137832468637,high_cv
RAPBNVDSDCTNRC-UHFFFAOYSA-N,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,510-15-6,,,fish_acute_lc50,1.116981669009394,mg/L,-5.462541855037891,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,601787,2012,11,geomean,0.39887207685061576,
MGLWZSOBALDPEK-UHFFFAOYSA-N,CCNc1nc(NCC)nc(SC)n1,CCNc1nc(NCC)nc(SC)n1,1014-70-6,,,fish_acute_lc50,7.0,mg/L,-4.483495225500262,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2507020,2020,14,single,,
YIJZJEYQBAAWRJ-UHFFFAOYSA-N,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,COC(=O)c1c(CC(C)C)c(C2=NCCS2)c(nc1C(F)F)C(F)(F)F,117718-60-2,,,fish_acute_lc50,3.449637662132068,mg/L,-5.060023785208594,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112036,2013,10,geomean,0.020495848730044876,
RDYMFSUJUZBWLH-UHFFFAOYSA-N,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,ClC1=C(Cl)C2(Cl)C3CO[S](=O)OCC3C1(Cl)C2(Cl)Cl,115-29-7,,,fish_acute_lc50,0.0013461478445927202,mg/L,-8.477091710043606,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,603460,2012,709,geomean,8.676424382475265,"extreme_variance,high_cv"
IMHBYKMAHXWHRP-UHFFFAOYSA-N,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,101-05-3,,,fish_acute_lc50,0.2083898015819232,mg/L,-6.118807492909075,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,600525,2012,25,geomean,0.4143821448274399,
PDSVZUAJOIQXRK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,[Br-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C,1120-02-1,,,fish_acute_lc50,0.47570999569065187,mg/L,-5.817316580950472,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2744637,2024,2,geomean,0.5711247078814422,high_cv
DCXDVGKTBDNYRX-UHFFFAOYSA-N,CCSCCSCC,CCSCCSCC,5395-75-5,,,fish_acute_lc50,60.2,mg/L,-3.3966501955411044,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102461,2022,2,single,,
XYBSIYMGXVUVGY-UHFFFAOYSA-N,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,5436-43-1,,,fish_acute_lc50,8.540992452710812,mg/L,-4.751282024032399,,Danio rerio,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;Danio rerio,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2637734,2021,19,geomean,0.3748086606698629,
RWCCWEUUXYIKHB-UHFFFAOYSA-N,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c2ccccc2,119-61-9,,,fish_acute_lc50,13.538607565945536,mg/L,-4.128671941691625,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,116409,2001,55,geomean,0.13995732737350294,
GRYLNZFGIOXLOG-UHFFFAOYSA-N,O=[N+]([O-])O,[Pb++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,10099-74-8,,,fish_acute_lc50,1.010594738175859,mg/L,-4.794733479731508,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2732435,2024,518,geomean,2.9895923186830573,"extreme_variance,high_cv"
QARBMVPHQWIHKH-UHFFFAOYSA-N,CS(=O)(=O)Cl,C[S](Cl)(=O)=O,124-63-0,,,fish_acute_lc50,11.0,mg/L,-4.015337758179615,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2680367,2022,3,single,,
SDJHPPZKZZWAKF-UHFFFAOYSA-N,C=C(C)C(=C)C,CC(=C)C(C)=C,513-81-5,,,fish_acute_lc50,6.91,mg/L,-4.074750042541834,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102708,2022,2,single,,
BGZZWXTVIYUUEY-UHFFFAOYSA-N,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],[Na+].C[S](=O)(=O)[N-]C(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,108731-70-0,,,fish_acute_lc50,2024.9444436823437,mg/L,-2.335051101785066,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2107107,2013,12,geomean,1.1275771324435258,high_cv
HOKKPVIRMVDYPB-UHFFFAOYSA-N,N#CN=C1SCCN1Cc1ccc(Cl)nc1,Clc1ccc(CN2CCSC2=NC#N)cn1,111988-49-9,,,fish_acute_lc50,58.13926531042959,mg/L,-3.6369717489785964,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2108031,2013,30,geomean,0.5632672989739457,high_cv
ZFIQGRISGKSVAG-UHFFFAOYSA-N,CNc1ccc(O)cc1,CNc1ccc(O)cc1.CNc2ccc(O)cc2.O[S](O)(=O)=O,55-55-0,,,fish_acute_lc50,0.25,mg/L,-5.6922065948225455,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2275480,2023,3,single,,
AMEKQAFGQBKLKX-UHFFFAOYSA-N,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,CC1=C(C(=O)Nc2ccccc2)[S](=O)(=O)CCO1,5259-88-1,,,fish_acute_lc50,23.64719856558066,mg/L,-4.0528235017431395,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2105419,2013,6,geomean,0.24159481690540383,
WPALTCMYPARVNV-UHFFFAOYSA-N,CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,129558-76-5,,,fish_acute_lc50,0.0027623532404989384,mg/L,-8.142078342899088,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2110810,2013,9,geomean,0.8245183568463411,high_cv
HAWPXGHAZFHHAD-UHFFFAOYSA-N,CN(CCCl)CCCl,[H+].[Cl-].CN(CCCl)CCCl,55-86-7,,,fish_acute_lc50,98.85823941381923,mg/L,-3.1953940641109586,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,239836,2007,9,geomean,0.008440076894599746,
JQVDAXLFBXTEQA-UHFFFAOYSA-N,CCCCNCCCC,CCCCNCCCC,111-92-2,,,fish_acute_lc50,14.265342617687102,mg/L,-3.9568180871197587,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2026953,2012,6,geomean,1.0481818168177057,high_cv
DPJVRASYWYOFSJ-UHFFFAOYSA-N,[O-][n+]1ccc(Cl)cc1,[O-][n+]1ccc(Cl)cc1,1121-76-2,,,fish_acute_lc50,10.000000000000002,mg/L,-4.110583453141276,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,607823,2012,6,geomean,0.0,
DIOZMSACJPTBST-UHFFFAOYSA-N,O=C(O)C1CC1C(=O)Nc1ccc(Cl)cc1Cl,OC(=O)C1CC1C(=O)Nc2ccc(Cl)cc2Cl,113136-77-9,,,fish_acute_lc50,13.266499161421603,mg/L,-4.313399867882122,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112563,2013,8,geomean,0.2618914004394621,
VOZIAWLUULBIPN-HNQZODOTSA-N,CCC1O[C@]2(CCC1C)C[C@@H]1C[C@@H](C/C=C(\C)CC(C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=CC(C(=O)O1)[C@]34O)O2,CCC1O[C@]2(CCC1C)C[C@@H]3C[C@@H](C\C=C(/C)CC(C)/C=C/C=C/4CO[C@@H]5[C@H](O)C(=C[C@@H](C(=O)O3)[C@]45O)C)O2,51596-11-3,,,fish_acute_lc50,0.03753295652922731,mg/L,-7.159846331646381,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2115180,2013,17,geomean,1.6552477738419873,high_cv
IGFHQQFPSIBGKE-UHFFFAOYSA-N,CCCCCCCCCc1ccc(O)cc1,CCCCCCCCCc1ccc(O)cc1,104-40-5,,,fish_acute_lc50,0.354964786985977,mg/L,-5.792597950767938,,Pimephales promelas,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;Pimephales promelas,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,102364,2025,447,geomean,1.0334637571188001,high_cv
LCJAIVXHZYPLQY-UHFFFAOYSA-N,Cc1ccc(C(=O)O)c(C2=NC(=O)C(C)(C(C)C)N2)n1,N.CC(C)C1(C)N=C(NC1=O)c2nc(C)ccc2C(O)=O,115136-53-3,,,fish_acute_lc50,100.00000000000004,mg/L,-3.4395331990512306,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2112374,2013,5,geomean,0.0,
ZZXUZKXVROWEIF-UHFFFAOYSA-N,CCC1COC(=O)O1,CCC1COC(=O)O1,4437-85-8,,,fish_acute_lc50,460.1333236733642,mg/L,-2.4017515187682617,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2098987,2013,9,geomean,0.00025094911729481,
QEGVVEOAVNHRAA-UHFFFAOYSA-N,COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O)n1,[Na+].COc1cc(OC)nc(Sc2cccc(Cl)c2C([O-])=O)n1,123343-16-8,,,fish_acute_lc50,964.3650760992953,mg/L,-2.5289931848522453,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2109608,2013,8,geomean,0.05129271987881692,
QYPNKSZPJQQLRK-UHFFFAOYSA-N,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,CCc1ccc(cc1)C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C,112410-23-8,,,fish_acute_lc50,4.017461885320134,mg/L,-4.9428561787468475,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2102581,2013,16,geomean,0.4016501525594232,
NFACJZMKEDPNKN-UHFFFAOYSA-N,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl,52-68-6,,,fish_acute_lc50,2.1060169668732547,mg/L,-5.084646736886279,,Oncorhynchus mykiss,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,608232,2012,1017,geomean,2.2410917114760625,"extreme_variance,high_cv"
QHMTXANCGGJZRX-WUXMJOGZSA-N,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,CC1=NNC(=O)N(C1)\N=C\c2cccnc2,123312-89-0,,,fish_acute_lc50,130.96564434995918,mg/L,-3.219495157746897,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2114915,2013,8,geomean,0.032386570130681566,
HICJAEZEEBOKGV-UHFFFAOYSA-N,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(NC=O)cccc2C(=O)N(C)C)n1,COc1cc(OC)nc(NC(=O)N[S](=O)(=O)c2c(NC=O)cccc2C(=O)N(C)C)n1,173159-57-4,,,fish_acute_lc50,101.7960215332603,mg/L,-3.647514670272678,,Lepomis macrochirus,Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;Lepomis macrochirus,in_vivo,aquatic,96.0,mortality,EPA ECOTOX ASCII,EPA ECOTOX,2098938,2013,8,geomean,0.012502870394261133,
